date,retailer_id,product_id,demand,fulfilled,stockout,stockout_rate
2025-04-26,R2,p4,77,0,77,1.0
2025-04-26,R2,p1,65,0,65,1.0
2025-04-26,R2,p3,19,0,19,1.0
2025-04-26,R2,p2,49,0,49,1.0
2025-04-26,R2,p5,15,0,15,1.0
2025-04-26,R3,p4,55,0,55,1.0
2025-04-26,R3,p1,0,0,0,0.0
2025-04-26,R3,p3,57,0,57,1.0
2025-04-26,R3,p2,81,0,81,1.0
2025-04-26,R3,p5,81,0,81,1.0
2025-04-26,R4,p4,40,0,40,1.0
2025-04-26,R4,p1,17,0,17,1.0
2025-04-26,R4,p3,137,0,137,1.0
2025-04-26,R4,p2,74,0,74,1.0
2025-04-26,R4,p5,45,0,45,1.0
2025-04-26,R5,p4,30,0,30,1.0
2025-04-26,R5,p1,34,0,34,1.0
2025-04-26,R5,p3,93,0,93,1.0
2025-04-26,R5,p2,65,0,65,1.0
2025-04-26,R5,p5,47,0,47,1.0
2025-04-26,R6,p4,8,0,8,1.0
2025-04-26,R6,p1,48,0,48,1.0
2025-04-26,R6,p3,119,0,119,1.0
2025-04-26,R6,p2,111,0,111,1.0
2025-04-26,R6,p5,95,0,95,1.0
2025-04-26,R7,p4,139,0,139,1.0
2025-04-26,R7,p1,50,0,50,1.0
2025-04-26,R7,p3,95,0,95,1.0
2025-04-26,R7,p2,123,0,123,1.0
2025-04-26,R7,p5,82,0,82,1.0
2025-04-26,R8,p4,107,0,107,1.0
2025-04-26,R8,p1,81,0,81,1.0
2025-04-26,R8,p3,75,0,75,1.0
2025-04-26,R8,p2,90,0,90,1.0
2025-04-26,R8,p5,71,0,71,1.0
2025-04-26,R9,p4,175,0,175,1.0
2025-04-26,R9,p1,52,0,52,1.0
2025-04-26,R9,p3,83,0,83,1.0
2025-04-26,R9,p2,65,0,65,1.0
2025-04-26,R9,p5,61,0,61,1.0
2025-04-26,R10,p4,126,0,126,1.0
2025-04-26,R10,p1,12,0,12,1.0
2025-04-26,R10,p3,21,0,21,1.0
2025-04-26,R10,p2,19,0,19,1.0
2025-04-26,R10,p5,119,0,119,1.0
2025-04-27,R1,p4,31,0,31,1.0
2025-04-27,R1,p1,13,0,13,1.0
2025-04-27,R1,p3,32,0,32,1.0
2025-04-27,R1,p2,60,0,60,1.0
2025-04-27,R1,p5,74,0,74,1.0
2025-04-27,R2,p4,109,0,109,1.0
2025-04-27,R2,p1,189,0,189,1.0
2025-04-27,R2,p3,27,0,27,1.0
2025-04-27,R2,p2,45,0,45,1.0
2025-04-27,R2,p5,39,0,39,1.0
2025-04-27,R3,p4,73,0,73,1.0
2025-04-27,R3,p1,114,0,114,1.0
2025-04-27,R3,p3,59,0,59,1.0
2025-04-27,R3,p2,22,0,22,1.0
2025-04-27,R3,p5,93,0,93,1.0
2025-04-27,R4,p4,49,0,49,1.0
2025-04-27,R4,p1,21,0,21,1.0
2025-04-27,R4,p3,107,0,107,1.0
2025-04-27,R4,p2,19,0,19,1.0
2025-04-27,R4,p5,3,0,3,1.0
2025-04-27,R5,p4,40,0,40,1.0
2025-04-27,R5,p1,40,0,40,1.0
2025-04-27,R5,p3,65,0,65,1.0
2025-04-27,R5,p2,53,0,53,1.0
2025-04-27,R5,p5,112,0,112,1.0
2025-04-27,R6,p4,12,0,12,1.0
2025-04-27,R6,p1,65,0,65,1.0
2025-04-27,R6,p3,132,0,132,1.0
2025-04-27,R6,p2,145,0,145,1.0
2025-04-27,R6,p5,81,0,81,1.0
2025-04-27,R7,p4,75,0,75,1.0
2025-04-27,R7,p1,44,0,44,1.0
2025-04-27,R7,p3,35,0,35,1.0
2025-04-27,R7,p2,95,0,95,1.0
2025-04-27,R7,p5,43,0,43,1.0
2025-04-27,R8,p4,23,0,23,1.0
2025-04-27,R8,p1,103,0,103,1.0
2025-04-27,R8,p3,75,0,75,1.0
2025-04-27,R8,p2,50,0,50,1.0
2025-04-27,R8,p5,35,0,35,1.0
2025-04-27,R9,p4,124,0,124,1.0
2025-04-27,R9,p1,42,0,42,1.0
2025-04-27,R9,p3,138,0,138,1.0
2025-04-27,R9,p2,76,0,76,1.0
2025-04-27,R9,p5,72,0,72,1.0
2025-04-27,R10,p4,98,0,98,1.0
2025-04-27,R10,p1,15,0,15,1.0
2025-04-27,R10,p3,37,0,37,1.0
2025-04-27,R10,p2,22,0,22,1.0
2025-04-27,R10,p5,104,0,104,1.0
2025-04-28,R1,p4,42,0,42,1.0
2025-04-28,R1,p1,12,0,12,1.0
2025-04-28,R1,p3,34,0,34,1.0
2025-04-28,R1,p2,89,0,89,1.0
2025-04-28,R1,p5,46,0,46,1.0
2025-04-28,R2,p4,122,0,122,1.0
2025-04-28,R2,p1,108,0,108,1.0
2025-04-28,R2,p3,41,0,41,1.0
2025-04-28,R2,p2,90,0,90,1.0
2025-04-28,R2,p5,27,0,27,1.0
2025-04-28,R3,p4,32,0,32,1.0
2025-04-28,R3,p1,12,0,12,1.0
2025-04-28,R3,p3,110,0,110,1.0
2025-04-28,R3,p2,138,0,138,1.0
2025-04-28,R3,p5,34,0,34,1.0
2025-04-28,R4,p4,53,0,53,1.0
2025-04-28,R4,p1,13,0,13,1.0
2025-04-28,R4,p3,97,0,97,1.0
2025-04-28,R4,p2,79,0,79,1.0
2025-04-28,R4,p5,38,0,38,1.0
2025-04-28,R5,p4,30,0,30,1.0
2025-04-28,R5,p1,23,0,23,1.0
2025-04-28,R5,p3,55,0,55,1.0
2025-04-28,R5,p2,64,0,64,1.0
2025-04-28,R5,p5,78,0,78,1.0
2025-04-28,R6,p4,13,0,13,1.0
2025-04-28,R6,p1,84,0,84,1.0
2025-04-28,R6,p3,63,0,63,1.0
2025-04-28,R6,p2,28,0,28,1.0
2025-04-28,R6,p5,30,0,30,1.0
2025-04-28,R7,p4,106,0,106,1.0
2025-04-28,R7,p1,81,0,81,1.0
2025-04-28,R7,p3,28,0,28,1.0
2025-04-28,R7,p2,84,0,84,1.0
2025-04-28,R7,p5,37,0,37,1.0
2025-04-28,R8,p4,50,0,50,1.0
2025-04-28,R8,p1,155,0,155,1.0
2025-04-28,R8,p3,107,0,107,1.0
2025-04-28,R8,p2,77,0,77,1.0
2025-04-28,R8,p5,23,0,23,1.0
2025-04-28,R9,p4,98,0,98,1.0
2025-04-28,R9,p1,118,0,118,1.0
2025-04-28,R9,p3,163,0,163,1.0
2025-04-28,R9,p2,71,0,71,1.0
2025-04-28,R9,p5,70,0,70,1.0
2025-04-28,R10,p4,142,0,142,1.0
2025-04-28,R10,p1,11,0,11,1.0
2025-04-28,R10,p3,29,0,29,1.0
2025-04-28,R10,p2,19,0,19,1.0
2025-04-28,R10,p5,139,0,139,1.0
2025-04-29,R1,p4,11,0,11,1.0
2025-04-29,R1,p1,21,0,21,1.0
2025-04-29,R1,p3,14,0,14,1.0
2025-04-29,R1,p2,61,0,61,1.0
2025-04-29,R1,p5,185,0,185,1.0
2025-04-29,R2,p4,105,0,105,1.0
2025-04-29,R2,p1,92,0,92,1.0
2025-04-29,R2,p3,21,0,21,1.0
2025-04-29,R2,p2,21,0,21,1.0
2025-04-29,R2,p5,62,0,62,1.0
2025-04-29,R3,p4,56,0,56,1.0
2025-04-29,R3,p1,32,0,32,1.0
2025-04-29,R3,p3,68,0,68,1.0
2025-04-29,R3,p2,72,0,72,1.0
2025-04-29,R3,p5,26,0,26,1.0
2025-04-29,R4,p4,110,0,110,1.0
2025-04-29,R4,p1,18,0,18,1.0
2025-04-29,R4,p3,88,0,88,1.0
2025-04-29,R4,p2,109,0,109,1.0
2025-04-29,R4,p5,26,0,26,1.0
2025-04-29,R5,p4,41,0,41,1.0
2025-04-29,R5,p1,31,0,31,1.0
2025-04-29,R5,p3,112,0,112,1.0
2025-04-29,R5,p2,38,0,38,1.0
2025-04-29,R5,p5,69,0,69,1.0
2025-04-29,R6,p4,9,0,9,1.0
2025-04-29,R6,p1,58,0,58,1.0
2025-04-29,R6,p3,69,0,69,1.0
2025-04-29,R6,p2,99,0,99,1.0
2025-04-29,R6,p5,102,0,102,1.0
2025-04-29,R7,p4,35,0,35,1.0
2025-04-29,R7,p1,62,0,62,1.0
2025-04-29,R7,p3,12,0,12,1.0
2025-04-29,R7,p2,158,0,158,1.0
2025-04-29,R7,p5,25,0,25,1.0
2025-04-29,R8,p4,49,0,49,1.0
2025-04-29,R8,p1,78,0,78,1.0
2025-04-29,R8,p3,49,0,49,1.0
2025-04-29,R8,p2,199,0,199,1.0
2025-04-29,R8,p5,33,0,33,1.0
2025-04-29,R9,p4,136,0,136,1.0
2025-04-29,R9,p1,93,0,93,1.0
2025-04-29,R9,p3,162,0,162,1.0
2025-04-29,R9,p2,66,0,66,1.0
2025-04-29,R9,p5,83,0,83,1.0
2025-04-29,R10,p4,106,0,106,1.0
2025-04-29,R10,p1,26,0,26,1.0
2025-04-29,R10,p3,24,0,24,1.0
2025-04-29,R10,p2,26,0,26,1.0
2025-04-29,R10,p5,113,0,113,1.0
2025-04-30,R1,p4,37,0,37,1.0
2025-04-30,R1,p1,17,0,17,1.0
2025-04-30,R1,p3,41,0,41,1.0
2025-04-30,R1,p2,104,0,104,1.0
2025-04-30,R1,p5,87,0,87,1.0
2025-04-30,R2,p4,131,0,131,1.0
2025-04-30,R2,p1,92,0,92,1.0
2025-04-30,R2,p3,58,0,58,1.0
2025-04-30,R2,p2,53,0,53,1.0
2025-04-30,R2,p5,20,0,20,1.0
2025-04-30,R3,p4,39,0,39,1.0
2025-04-30,R3,p1,70,0,70,1.0
2025-04-30,R3,p3,125,0,125,1.0
2025-04-30,R3,p2,35,0,35,1.0
2025-04-30,R3,p5,38,0,38,1.0
2025-04-30,R4,p4,29,0,29,1.0
2025-04-30,R4,p1,41,0,41,1.0
2025-04-30,R4,p3,106,0,106,1.0
2025-04-30,R4,p2,32,0,32,1.0
2025-04-30,R4,p5,21,0,21,1.0
2025-04-30,R5,p4,30,0,30,1.0
2025-04-30,R5,p1,29,0,29,1.0
2025-04-30,R5,p3,77,0,77,1.0
2025-04-30,R5,p2,33,0,33,1.0
2025-04-30,R5,p5,49,0,49,1.0
2025-04-30,R6,p4,14,0,14,1.0
2025-04-30,R6,p1,59,0,59,1.0
2025-04-30,R6,p3,83,0,83,1.0
2025-04-30,R6,p2,130,0,130,1.0
2025-04-30,R6,p5,192,0,192,1.0
2025-04-30,R7,p4,112,0,112,1.0
2025-04-30,R7,p1,19,0,19,1.0
2025-04-30,R7,p3,33,0,33,1.0
2025-04-30,R7,p2,47,0,47,1.0
2025-04-30,R7,p5,39,0,39,1.0
2025-04-30,R8,p4,58,0,58,1.0
2025-04-30,R8,p1,201,0,201,1.0
2025-04-30,R8,p3,121,0,121,1.0
2025-04-30,R8,p2,175,0,175,1.0
2025-04-30,R8,p5,22,0,22,1.0
2025-04-30,R9,p4,82,0,82,1.0
2025-04-30,R9,p1,72,0,72,1.0
2025-04-30,R9,p3,146,0,146,1.0
2025-04-30,R9,p2,89,0,89,1.0
2025-04-30,R9,p5,84,0,84,1.0
2025-04-30,R10,p4,82,0,82,1.0
2025-04-30,R10,p1,17,0,17,1.0
2025-04-30,R10,p3,27,0,27,1.0
2025-04-30,R10,p2,23,0,23,1.0
2025-04-30,R10,p5,104,0,104,1.0
2025-05-01,R1,p4,33,0,33,1.0
2025-05-01,R1,p1,19,0,19,1.0
2025-05-01,R1,p3,7,0,7,1.0
2025-05-01,R1,p2,135,0,135,1.0
2025-05-01,R1,p5,58,0,58,1.0
2025-05-01,R2,p4,121,0,121,1.0
2025-05-01,R2,p1,51,0,51,1.0
2025-05-01,R2,p3,43,0,43,1.0
2025-05-01,R2,p2,88,0,88,1.0
2025-05-01,R2,p5,45,0,45,1.0
2025-05-01,R3,p4,78,0,78,1.0
2025-05-01,R3,p1,68,0,68,1.0
2025-05-01,R3,p3,50,0,50,1.0
2025-05-01,R3,p2,93,0,93,1.0
2025-05-01,R3,p5,34,0,34,1.0
2025-05-01,R4,p4,38,0,38,1.0
2025-05-01,R4,p1,20,0,20,1.0
2025-05-01,R4,p3,112,0,112,1.0
2025-05-01,R4,p2,31,0,31,1.0
2025-05-01,R4,p5,47,0,47,1.0
2025-05-01,R5,p4,27,0,27,1.0
2025-05-01,R5,p1,29,0,29,1.0
2025-05-01,R5,p3,99,0,99,1.0
2025-05-01,R5,p2,43,0,43,1.0
2025-05-01,R5,p5,72,0,72,1.0
2025-05-01,R6,p4,16,0,16,1.0
2025-05-01,R6,p1,53,0,53,1.0
2025-05-01,R6,p3,118,0,118,1.0
2025-05-01,R6,p2,94,0,94,1.0
2025-05-01,R6,p5,34,0,34,1.0
2025-05-01,R7,p4,116,0,116,1.0
2025-05-01,R7,p1,88,0,88,1.0
2025-05-01,R7,p3,82,0,82,1.0
2025-05-01,R7,p2,91,0,91,1.0
2025-05-01,R7,p5,46,0,46,1.0
2025-05-01,R8,p4,32,0,32,1.0
2025-05-01,R8,p1,65,0,65,1.0
2025-05-01,R8,p3,106,0,106,1.0
2025-05-01,R8,p2,78,0,78,1.0
2025-05-01,R8,p5,30,0,30,1.0
2025-05-01,R9,p4,195,0,195,1.0
2025-05-01,R9,p1,119,0,119,1.0
2025-05-01,R9,p3,121,0,121,1.0
2025-05-01,R9,p2,108,0,108,1.0
2025-05-01,R9,p5,52,0,52,1.0
2025-05-01,R10,p4,105,0,105,1.0
2025-05-01,R10,p1,18,0,18,1.0
2025-05-01,R10,p3,31,0,31,1.0
2025-05-01,R10,p2,26,0,26,1.0
2025-05-01,R10,p5,93,0,93,1.0
2025-05-02,R1,p4,39,0,39,1.0
2025-05-02,R1,p1,31,0,31,1.0
2025-05-02,R1,p3,22,0,22,1.0
2025-05-02,R1,p2,156,0,156,1.0
2025-05-02,R1,p5,64,0,64,1.0
2025-05-02,R2,p4,64,0,64,1.0
2025-05-02,R2,p1,78,0,78,1.0
2025-05-02,R2,p3,39,0,39,1.0
2025-05-02,R2,p2,43,0,43,1.0
2025-05-02,R2,p5,55,0,55,1.0
2025-05-02,R3,p4,116,0,116,1.0
2025-05-02,R3,p1,84,0,84,1.0
2025-05-02,R3,p3,47,0,47,1.0
2025-05-02,R3,p2,50,0,50,1.0
2025-05-02,R3,p5,27,0,27,1.0
2025-05-02,R4,p4,40,0,40,1.0
2025-05-02,R4,p1,11,0,11,1.0
2025-05-02,R4,p3,151,0,151,1.0
2025-05-02,R4,p2,29,0,29,1.0
2025-05-02,R4,p5,27,0,27,1.0
2025-05-02,R5,p4,33,0,33,1.0
2025-05-02,R5,p1,16,0,16,1.0
2025-05-02,R5,p3,94,0,94,1.0
2025-05-02,R5,p2,48,0,48,1.0
2025-05-02,R5,p5,76,0,76,1.0
2025-05-02,R6,p4,14,0,14,1.0
2025-05-02,R6,p1,90,0,90,1.0
2025-05-02,R6,p3,90,0,90,1.0
2025-05-02,R6,p2,84,0,84,1.0
2025-05-02,R6,p5,104,0,104,1.0
2025-05-02,R7,p4,82,0,82,1.0
2025-05-02,R7,p1,8,0,8,1.0
2025-05-02,R7,p3,52,0,52,1.0
2025-05-02,R7,p2,135,0,135,1.0
2025-05-02,R7,p5,73,0,73,1.0
2025-05-02,R8,p4,40,0,40,1.0
2025-05-02,R8,p1,74,0,74,1.0
2025-05-02,R8,p3,122,0,122,1.0
2025-05-02,R8,p2,39,0,39,1.0
2025-05-02,R8,p5,24,0,24,1.0
2025-05-02,R9,p4,144,0,144,1.0
2025-05-02,R9,p1,80,0,80,1.0
2025-05-02,R9,p3,116,0,116,1.0
2025-05-02,R9,p2,67,0,67,1.0
2025-05-02,R9,p5,73,0,73,1.0
2025-05-02,R10,p4,76,0,76,1.0
2025-05-02,R10,p1,8,0,8,1.0
2025-05-02,R10,p3,23,0,23,1.0
2025-05-02,R10,p2,20,0,20,1.0
2025-05-02,R10,p5,162,0,162,1.0
2025-05-03,R1,p4,41,0,41,1.0
2025-05-03,R1,p1,14,0,14,1.0
2025-05-03,R1,p3,30,0,30,1.0
2025-05-03,R1,p2,87,0,87,1.0
2025-05-03,R1,p5,119,0,119,1.0
2025-05-03,R2,p4,100,0,100,1.0
2025-05-03,R2,p1,133,0,133,1.0
2025-05-03,R2,p3,51,0,51,1.0
2025-05-03,R2,p2,99,0,99,1.0
2025-05-03,R2,p5,23,0,23,1.0
2025-05-03,R3,p4,95,0,95,1.0
2025-05-03,R3,p1,110,0,110,1.0
2025-05-03,R3,p3,49,0,49,1.0
2025-05-03,R3,p2,56,0,56,1.0
2025-05-03,R3,p5,39,0,39,1.0
2025-05-03,R4,p4,74,0,74,1.0
2025-05-03,R4,p1,5,0,5,1.0
2025-05-03,R4,p3,95,0,95,1.0
2025-05-03,R4,p2,48,0,48,1.0
2025-05-03,R4,p5,23,0,23,1.0
2025-05-03,R5,p4,34,0,34,1.0
2025-05-03,R5,p1,34,0,34,1.0
2025-05-03,R5,p3,63,0,63,1.0
2025-05-03,R5,p2,52,0,52,1.0
2025-05-03,R5,p5,73,0,73,1.0
2025-05-03,R6,p4,9,0,9,1.0
2025-05-03,R6,p1,49,0,49,1.0
2025-05-03,R6,p3,144,0,144,1.0
2025-05-03,R6,p2,95,0,95,1.0
2025-05-03,R6,p5,113,0,113,1.0
2025-05-03,R7,p4,103,0,103,1.0
2025-05-03,R7,p1,85,0,85,1.0
2025-05-03,R7,p3,91,0,91,1.0
2025-05-03,R7,p2,66,0,66,1.0
2025-05-03,R7,p5,47,0,47,1.0
2025-05-03,R8,p4,38,0,38,1.0
2025-05-03,R8,p1,146,0,146,1.0
2025-05-03,R8,p3,58,0,58,1.0
2025-05-03,R8,p2,45,0,45,1.0
2025-05-03,R8,p5,38,0,38,1.0
2025-05-03,R9,p4,129,0,129,1.0
2025-05-03,R9,p1,116,0,116,1.0
2025-05-03,R9,p3,123,0,123,1.0
2025-05-03,R9,p2,59,0,59,1.0
2025-05-03,R9,p5,34,0,34,1.0
2025-05-03,R10,p4,120,0,120,1.0
2025-05-03,R10,p1,10,0,10,1.0
2025-05-03,R10,p3,23,0,23,1.0
2025-05-03,R10,p2,30,0,30,1.0
2025-05-03,R10,p5,93,0,93,1.0
2025-05-04,R1,p4,21,0,21,1.0
2025-05-04,R1,p1,18,0,18,1.0
2025-05-04,R1,p3,14,0,14,1.0
2025-05-04,R1,p2,102,0,102,1.0
2025-05-04,R1,p5,55,0,55,1.0
2025-05-04,R2,p4,56,0,56,1.0
2025-05-04,R2,p1,101,0,101,1.0
2025-05-04,R2,p3,19,0,19,1.0
2025-05-04,R2,p2,115,0,115,1.0
2025-05-04,R2,p5,15,0,15,1.0
2025-05-04,R3,p4,31,0,31,1.0
2025-05-04,R3,p1,108,0,108,1.0
2025-05-04,R3,p3,69,0,69,1.0
2025-05-04,R3,p2,22,0,22,1.0
2025-05-04,R3,p5,22,0,22,1.0
2025-05-04,R4,p4,59,0,59,1.0
2025-05-04,R4,p1,16,0,16,1.0
2025-05-04,R4,p3,47,0,47,1.0
2025-05-04,R4,p2,111,0,111,1.0
2025-05-04,R4,p5,44,0,44,1.0
2025-05-04,R5,p4,28,0,28,1.0
2025-05-04,R5,p1,42,0,42,1.0
2025-05-04,R5,p3,114,0,114,1.0
2025-05-04,R5,p2,94,0,94,1.0
2025-05-04,R5,p5,49,0,49,1.0
2025-05-04,R6,p4,4,0,4,1.0
2025-05-04,R6,p1,102,0,102,1.0
2025-05-04,R6,p3,64,0,64,1.0
2025-05-04,R6,p2,69,0,69,1.0
2025-05-04,R6,p5,0,0,0,0.0
2025-05-04,R7,p4,85,0,85,1.0
2025-05-04,R7,p1,45,0,45,1.0
2025-05-04,R7,p3,29,0,29,1.0
2025-05-04,R7,p2,156,0,156,1.0
2025-05-04,R7,p5,23,0,23,1.0
2025-05-04,R8,p4,21,0,21,1.0
2025-05-04,R8,p1,44,0,44,1.0
2025-05-04,R8,p3,67,0,67,1.0
2025-05-04,R8,p2,127,0,127,1.0
2025-05-04,R8,p5,17,0,17,1.0
2025-05-04,R9,p4,51,0,51,1.0
2025-05-04,R9,p1,66,0,66,1.0
2025-05-04,R9,p3,99,0,99,1.0
2025-05-04,R9,p2,53,0,53,1.0
2025-05-04,R9,p5,42,0,42,1.0
2025-05-04,R10,p4,110,0,110,1.0
2025-05-04,R10,p1,19,0,19,1.0
2025-05-04,R10,p3,28,0,28,1.0
2025-05-04,R10,p2,27,0,27,1.0
2025-05-04,R10,p5,100,0,100,1.0
2025-05-05,R1,p4,29,0,29,1.0
2025-05-05,R1,p1,21,0,21,1.0
2025-05-05,R1,p3,13,0,13,1.0
2025-05-05,R1,p2,119,0,119,1.0
2025-05-05,R1,p5,53,0,53,1.0
2025-05-05,R2,p4,98,0,98,1.0
2025-05-05,R2,p1,70,0,70,1.0
2025-05-05,R2,p3,38,0,38,1.0
2025-05-05,R2,p2,94,0,94,1.0
2025-05-05,R2,p5,33,0,33,1.0
2025-05-05,R3,p4,86,0,86,1.0
2025-05-05,R3,p1,49,0,49,1.0
2025-05-05,R3,p3,113,0,113,1.0
2025-05-05,R3,p2,43,0,43,1.0
2025-05-05,R3,p5,39,0,39,1.0
2025-05-05,R4,p4,70,0,70,1.0
2025-05-05,R4,p1,46,0,46,1.0
2025-05-05,R4,p3,79,0,79,1.0
2025-05-05,R4,p2,53,0,53,1.0
2025-05-05,R4,p5,73,0,73,1.0
2025-05-05,R5,p4,56,0,56,1.0
2025-05-05,R5,p1,29,0,29,1.0
2025-05-05,R5,p3,61,0,61,1.0
2025-05-05,R5,p2,75,0,75,1.0
2025-05-05,R5,p5,57,0,57,1.0
2025-05-05,R6,p4,14,0,14,1.0
2025-05-05,R6,p1,49,0,49,1.0
2025-05-05,R6,p3,92,0,92,1.0
2025-05-05,R6,p2,37,0,37,1.0
2025-05-05,R6,p5,79,0,79,1.0
2025-05-05,R7,p4,52,0,52,1.0
2025-05-05,R7,p1,58,0,58,1.0
2025-05-05,R7,p3,30,0,30,1.0
2025-05-05,R7,p2,49,0,49,1.0
2025-05-05,R7,p5,54,0,54,1.0
2025-05-05,R8,p4,51,0,51,1.0
2025-05-05,R8,p1,56,0,56,1.0
2025-05-05,R8,p3,31,0,31,1.0
2025-05-05,R8,p2,16,0,16,1.0
2025-05-05,R8,p5,41,0,41,1.0
2025-05-05,R9,p4,61,0,61,1.0
2025-05-05,R9,p1,53,0,53,1.0
2025-05-05,R9,p3,50,0,50,1.0
2025-05-05,R9,p2,54,0,54,1.0
2025-05-05,R9,p5,74,0,74,1.0
2025-05-05,R10,p4,117,0,117,1.0
2025-05-05,R10,p1,12,0,12,1.0
2025-05-05,R10,p3,40,0,40,1.0
2025-05-05,R10,p2,21,0,21,1.0
2025-05-05,R10,p5,90,0,90,1.0
2025-05-06,R1,p4,37,0,37,1.0
2025-05-06,R1,p1,8,0,8,1.0
2025-05-06,R1,p3,42,0,42,1.0
2025-05-06,R1,p2,149,0,149,1.0
2025-05-06,R1,p5,31,0,31,1.0
2025-05-06,R2,p4,77,0,77,1.0
2025-05-06,R2,p1,61,0,61,1.0
2025-05-06,R2,p3,34,0,34,1.0
2025-05-06,R2,p2,68,0,68,1.0
2025-05-06,R2,p5,57,0,57,1.0
2025-05-06,R3,p4,40,0,40,1.0
2025-05-06,R3,p1,196,0,196,1.0
2025-05-06,R3,p3,14,0,14,1.0
2025-05-06,R3,p2,116,0,116,1.0
2025-05-06,R3,p5,70,0,70,1.0
2025-05-06,R4,p4,49,0,49,1.0
2025-05-06,R4,p1,13,0,13,1.0
2025-05-06,R4,p3,63,0,63,1.0
2025-05-06,R4,p2,75,0,75,1.0
2025-05-06,R4,p5,9,0,9,1.0
2025-05-06,R5,p4,36,0,36,1.0
2025-05-06,R5,p1,40,0,40,1.0
2025-05-06,R5,p3,99,0,99,1.0
2025-05-06,R5,p2,59,0,59,1.0
2025-05-06,R5,p5,89,0,89,1.0
2025-05-06,R6,p4,27,0,27,1.0
2025-05-06,R6,p1,16,0,16,1.0
2025-05-06,R6,p3,170,0,170,1.0
2025-05-06,R6,p2,152,0,152,1.0
2025-05-06,R6,p5,61,0,61,1.0
2025-05-06,R7,p4,79,0,79,1.0
2025-05-06,R7,p1,58,0,58,1.0
2025-05-06,R7,p3,52,0,52,1.0
2025-05-06,R7,p2,39,0,39,1.0
2025-05-06,R7,p5,69,0,69,1.0
2025-05-06,R8,p4,2,0,2,1.0
2025-05-06,R8,p1,62,0,62,1.0
2025-05-06,R8,p3,37,0,37,1.0
2025-05-06,R8,p2,137,0,137,1.0
2025-05-06,R8,p5,53,0,53,1.0
2025-05-06,R9,p4,97,0,97,1.0
2025-05-06,R9,p1,91,0,91,1.0
2025-05-06,R9,p3,96,0,96,1.0
2025-05-06,R9,p2,62,0,62,1.0
2025-05-06,R9,p5,73,0,73,1.0
2025-05-06,R10,p4,80,0,80,1.0
2025-05-06,R10,p1,17,0,17,1.0
2025-05-06,R10,p3,23,0,23,1.0
2025-05-06,R10,p2,15,0,15,1.0
2025-05-06,R10,p5,88,0,88,1.0
2025-05-07,R1,p4,27,0,27,1.0
2025-05-07,R1,p1,18,0,18,1.0
2025-05-07,R1,p3,22,0,22,1.0
2025-05-07,R1,p2,88,0,88,1.0
2025-05-07,R1,p5,100,0,100,1.0
2025-05-07,R2,p4,98,0,98,1.0
2025-05-07,R2,p1,32,0,32,1.0
2025-05-07,R2,p3,26,0,26,1.0
2025-05-07,R2,p2,86,0,86,1.0
2025-05-07,R2,p5,42,0,42,1.0
2025-05-07,R3,p4,39,0,39,1.0
2025-05-07,R3,p1,68,0,68,1.0
2025-05-07,R3,p3,46,0,46,1.0
2025-05-07,R3,p2,76,0,76,1.0
2025-05-07,R3,p5,75,0,75,1.0
2025-05-07,R4,p4,111,0,111,1.0
2025-05-07,R4,p1,36,0,36,1.0
2025-05-07,R4,p3,179,0,179,1.0
2025-05-07,R4,p2,87,0,87,1.0
2025-05-07,R4,p5,30,0,30,1.0
2025-05-07,R5,p4,32,0,32,1.0
2025-05-07,R5,p1,26,0,26,1.0
2025-05-07,R5,p3,91,0,91,1.0
2025-05-07,R5,p2,82,0,82,1.0
2025-05-07,R5,p5,88,0,88,1.0
2025-05-07,R6,p4,8,0,8,1.0
2025-05-07,R6,p1,31,0,31,1.0
2025-05-07,R6,p3,39,0,39,1.0
2025-05-07,R6,p2,66,0,66,1.0
2025-05-07,R6,p5,112,0,112,1.0
2025-05-07,R7,p4,55,0,55,1.0
2025-05-07,R7,p1,49,0,49,1.0
2025-05-07,R7,p3,52,0,52,1.0
2025-05-07,R7,p2,82,0,82,1.0
2025-05-07,R7,p5,60,0,60,1.0
2025-05-07,R8,p4,12,0,12,1.0
2025-05-07,R8,p1,112,0,112,1.0
2025-05-07,R8,p3,65,0,65,1.0
2025-05-07,R8,p2,108,0,108,1.0
2025-05-07,R8,p5,13,0,13,1.0
2025-05-07,R9,p4,93,0,93,1.0
2025-05-07,R9,p1,56,0,56,1.0
2025-05-07,R9,p3,103,0,103,1.0
2025-05-07,R9,p2,38,0,38,1.0
2025-05-07,R9,p5,50,0,50,1.0
2025-05-07,R10,p4,93,0,93,1.0
2025-05-07,R10,p1,13,0,13,1.0
2025-05-07,R10,p3,36,0,36,1.0
2025-05-07,R10,p2,21,0,21,1.0
2025-05-07,R10,p5,145,0,145,1.0
2025-05-08,R1,p4,21,0,21,1.0
2025-05-08,R1,p1,10,0,10,1.0
2025-05-08,R1,p3,25,0,25,1.0
2025-05-08,R1,p2,128,0,128,1.0
2025-05-08,R1,p5,37,0,37,1.0
2025-05-08,R2,p4,77,0,77,1.0
2025-05-08,R2,p1,61,0,61,1.0
2025-05-08,R2,p3,29,0,29,1.0
2025-05-08,R2,p2,61,0,61,1.0
2025-05-08,R2,p5,35,0,35,1.0
2025-05-08,R3,p4,82,0,82,1.0
2025-05-08,R3,p1,54,0,54,1.0
